0.150 0.410 0.848
0.170 0.410 0.829
0.190 0.410 0.811
0.210 0.410 0.794
0.230 0.410 0.776
0.250 0.410 0.759
0.270 0.410 0.742
0.290 0.410 0.725
0.310 0.410 0.708
0.330 0.410 0.692
0.350 0.410 0.676
0.370 0.410 0.660
0.390 0.410 0.644
0.410 0.410 0.628
0.430 0.410 0.612
0.450 0.410 0.596
0.470 0.410 0.581
0.490 0.410 0.565
0.510 0.410 0.549
0.530 0.410 0.533
0.550 0.410 0.516
0.570 0.410 0.500
0.590 0.410 0.483
0.610 0.410 0.466
0.630 0.410 0.448
0.650 0.410 0.431
0.670 0.410 0.412
0.690 0.410 0.393
0.710 0.410 0.373
0.730 0.410 0.353
0.750 0.410 0.332
0.770 0.410 0.310
0.790 0.410 0.288
0.810 0.410 0.265
0.830 0.410 0.241
0.850 0.410 0.217
0.870 0.410 0.191
0.890 0.410 0.165
0.910 0.410 0.139
0.930 0.410 0.112
0.950 0.410 0.084
0.970 0.410 0.056
0.990 0.410 0.028
1.000 0.410 0.000
0.000 0.430 1.000
0.010 0.430 0.980
0.030 0.430 0.959
0.050 0.430 0.939
0.070 0.430 0.919
0.090 0.430 0.899
0.110 0.430 0.879
0.130 0.430 0.859
0.150 0.430 0.840
0.170 0.430 0.821
0.190 0.430 0.802
0.210 0.430 0.783
0.230 0.430 0.765
0.250 0.430 0.747
0.270 0.430 0.729
0.290 0.430 0.712
0.310 0.430 0.695
0.330 0.430 0.678
0.350 0.430 0.661
0.370 0.430 0.645
0.390 0.430 0.628
0.410 0.430 0.612
